Order Number,Line Item,ProductKey,Quantity
1656001,1,424,4
1656001,2,2498,1
1656001,3,1007,5
1656001,4,1813,1
1656001,5,1618,1
1656001,6,1494,2
1656001,7,1350,4
1656002,1,442,2
1656003,1,1624,6
1656003,2,1784,7
1656003,3,48,7
1657000,1,945,2
1657000,2,1746,3
1657000,3,575,5
1657001,1,421,2
1657002,1,812,3
1657002,2,1337,1
1657003,1,1675,3
1657003,2,438,6
1657004,1,236,2
1657005,1,164,4
1657005,2,11,1
1657005,4,1406,3
1657005,5,1431,7
1657005,6,90,2
1657005,7,1773,6
1657006,1,1687,1
1657006,2,1398,1
1657006,3,95,1
1657007,1,1645,1
1657007,2,2044,1
1657008,1,1512,3
1657008,2,418,2
1657009,1,1930,2
1657009,2,1652,2
1657009,3,433,7
1657009,4,977,3
1657009,5,789,1
1657009,6,1174,1
1657009,7,1663,2
1657010,1,1685,1
1657010,2,1659,2
1657010,3,1375,3
1657011,1,1335,1
1657011,2,1431,1
1657011,3,53,6
1657012,1,1632,2
1657013,1,1782,1
1657013,2,33,1
1657014,1,1743,1
1657015,1,1680,6
1657015,2,578,1
1657015,3,448,2
1657015,4,73,1
1657016,1,1418,3
1657016,2,1244,1
1657017,1,57,5
1657017,2,1693,1
1657018,1,1370,7
1657018,2,1043,3
1657018,3,1173,2
1657019,1,1597,1
1657020,1,1387,2
1657022,1,570,6
1657022,2,1688,3
1658000,1,2509,5
1658000,2,1612,5
1658000,3,1440,2
1658001,1,1636,6
1658002,1,348,2
1658002,2,980,1
1658002,3,1499,4
1658003,1,1593,6
1658003,2,954,3
1658004,1,1151,2
1658004,2,1059,4
1658004,3,1643,2
1658005,1,1510,2
1658005,2,1292,1
1658006,1,431,1
1658006,2,68,1
1658006,3,1580,1
1658006,4,1456,6
1658006,5,1408,3
1658006,6,1583,2
1658008,1,428,2
1658008,2,424,7
1658009,1,2504,7
1658010,1,471,4
1658011,1,1674,3
1658011,2,319,4
1658012,1,2504,1
1658013,1,1139,3
1658014,1,1585,10
1658014,2,1669,1
1658015,1,1698,3
1658016,1,28,1
1658017,1,347,5
1658017,2,58,4
1658017,3,1434,7
1658017,4,421,1
1658018,1,437,5
1658019,1,580,7
1658019,2,2517,2
1658019,3,1628,5
1658019,4,1646,1
1658019,5,1246,2
1658020,1,1467,2
1658020,2,1666,1
1658020,3,96,5
1658021,1,2108,1
1658023,1,2490,6
1658023,2,1794,8
1658023,3,514,1
1658024,1,439,5
1658024,2,1424,1
1658024,3,1246,1
1658025,1,390,3
1658026,1,1941,3
1658026,2,59,1
1658026,3,1448,1
1658026,4,2043,2
1658026,5,1091,8
1658026,6,1325,1
1658027,1,1757,4
1658027,2,1112,2
1658027,3,114,2
1658027,4,1495,5
1659000,1,453,7
1659000,2,1551,1
1659000,3,2515,5
1659001,1,769,4
1659001,2,1457,1
1659002,1,1691,2
1659002,2,1319,6
1659002,3,87,9
1659003,1,1287,1
1659003,2,2106,7
1659004,1,1644,1
1659005,1,91,3
1659005,2,101,4
1659005,3,1486,2
1659005,4,1707,3
1659005,5,468,8
1659005,6,1578,5
1659005,7,435,8
1659006,1,2379,4
1659006,2,1093,1
1659006,3,458,3
1659006,4,430,3
1659008,1,1454,1
1659012,1,1489,1
1659014,1,1691,1
1659015,1,363,6
1659015,2,77,3
1659015,3,87,3
1659015,4,633,5
1659016,1,464,2
1659016,2,1787,2
1659016,3,1675,10
1659016,4,511,2
1659016,5,1682,6
1659017,1,1358,3
1659017,2,1669,2
1659017,3,1643,2
1659017,4,2322,1
1659018,1,1822,3
1659018,2,1726,3
1659019,1,18,7
1659021,1,2114,4
1659021,2,1044,2
1659021,3,1039,1
1659022,1,1253,1
1659023,1,1658,1
1659023,2,367,1
1659024,1,1634,2
1659024,2,1791,5
1659027,1,88,2
1659028,1,50,4
1659029,1,1608,2
1659029,2,110,5
1659030,1,1651,2
1659030,2,1266,4
1659030,3,1760,2
1659030,4,345,8
1659031,1,1294,1
1659032,1,1439,1
1659032,2,398,1
1659034,1,463,9
1659034,2,1805,1
1659034,3,1484,7
1659034,4,1600,3
1659034,5,394,2
1659034,6,375,4
1659034,7,80,6
1659035,1,1634,3
1659036,1,1483,6
1659036,2,433,1
1659036,3,795,2
1659036,4,515,1
1659036,5,419,3
1659036,6,995,2
1659036,7,51,3
1660000,1,1669,3
1660000,2,2455,3
1660001,1,987,10
1660002,1,432,3
1660004,1,60,5
1660004,2,905,4
1660004,3,94,3
1660005,1,1578,7
1660005,2,1602,1
1660005,3,1888,1
1660006,1,990,4
1660006,2,103,3
1660006,3,1335,3
1660007,1,1831,7
1660007,2,1701,6
1660008,1,1610,3
1660009,1,1701,2
1660009,2,1744,4
1660010,1,1004,2
1660011,1,421,2
1660012,1,2350,8
1660012,2,316,2
1660013,1,519,1
1660013,2,1050,2
1660014,1,1386,3
1660014,2,1186,6
1660014,3,1444,3
1660015,1,456,9
1660015,2,66,9
1660016,1,1254,2
1660017,1,1864,10
1660018,1,1443,3
1660019,1,1811,8
1660020,1,1312,5
1660021,1,1697,7
1660021,2,345,1
1660023,1,1642,3
1660023,2,1222,2
1660023,3,1084,2
1660023,4,25,2
1660023,6,1341,3
1660023,7,431,2
1660024,1,2494,2
1660024,2,1540,1
1660024,3,80,7
1660025,1,721,2
1660025,2,2053,3
1660025,3,2033,2
1660026,1,1658,2
1660027,1,1657,5
1660028,1,1577,3
1660028,2,1799,2
1660028,3,52,1
1660029,1,1412,4
1660030,1,20,2
1660030,3,513,3
1660030,4,1394,2
1660030,5,837,5
1660030,6,2107,3
1660031,1,731,2
1660031,2,1229,1
1660032,1,98,1
1660032,2,1557,3
1660033,1,1357,6
1660033,2,638,10
1660034,1,67,4
1660035,1,450,4
1660035,2,1582,1
1660035,3,2507,2
1660035,4,1667,3
1660036,1,452,1
1660036,2,490,4
1660036,3,1119,1
1660037,1,543,2
1660037,2,1498,1
1661000,1,427,1
1661001,1,1791,2
1661001,2,882,5
1661001,3,416,1
1661001,4,1621,3
1661002,1,1598,1
1661003,1,84,3
1661003,2,11,1
1661003,4,718,1
1661004,1,456,1
1661004,2,886,2
1661005,1,2505,3
1661005,2,960,1
1661006,1,1407,5
1661008,1,658,5
1661009,1,645,4
1661009,2,1584,2
1661009,3,1688,3
1661009,4,57,4
1661009,5,1644,3
1661009,6,639,4
1661011,1,114,9
1661011,2,1526,1
1661011,3,418,2
1661011,4,938,2
1661011,5,263,2
1661011,6,1353,2
1661011,7,1749,3
1661012,1,1614,2
1661012,2,1583,6
1661013,1,1691,5
1661014,1,1690,7
1661014,2,1427,2
1661017,1,1681,3
1661018,1,1666,6
1661019,1,1173,2
1661020,1,2020,7
1661020,2,91,1
1661021,1,48,2
1661021,2,1429,3
1661021,3,486,1
1661021,4,1566,3
1661021,5,1535,2
1661022,1,1697,2
1661022,2,1690,3
1661022,3,1500,8
1661023,1,1608,1
1661023,2,2505,7
1661023,3,1756,1
1661025,1,1961,3
1661025,2,1819,5
1661026,1,1050,3
1661026,2,407,4
1661026,3,2041,3
1662000,1,1587,2
1662001,1,1656,1
1662002,1,1665,7
1662004,1,703,5
1662004,2,1657,2
1662004,3,1651,1
1662005,1,1577,1
1662006,1,425,7
1662006,2,1649,5
1662006,3,100,3
1662006,4,708,1
1662007,1,1648,3
1662008,1,181,1
1662008,2,1960,6
1662009,1,1503,3
1662009,2,908,1
1662009,3,52,2
1662009,4,446,1
1662010,1,1041,2
1662010,2,442,1
1662011,1,1719,3
1662011,2,1768,5
1662012,1,252,8
1662012,2,1786,1
1662012,3,423,5
1662012,4,1529,4
1662012,5,923,1
1662012,6,1736,1
1662013,1,1635,7
1662013,2,1802,1
1662014,1,31,1
1662015,1,628,5
1662015,2,1414,1
1662015,3,77,3
1662017,1,443,1
1662017,2,2287,6
1662017,3,418,1
1662018,1,1790,7
1662018,2,1453,1
1662018,3,2371,1
1662018,4,393,6
1662018,5,68,1
1662018,6,641,3
1662019,1,721,4
1662019,2,531,1
1662020,1,1210,1
1662020,2,1636,2
1662020,3,1723,7
1662020,4,1307,1
1662021,1,2514,5
1662022,1,2089,1
1662022,2,1359,3
1662022,3,369,10
1662022,4,53,1
1662024,1,432,3
1662024,2,635,1
1662024,3,1636,6
1662024,4,1683,1
1662024,5,1628,6
1662024,6,1691,2
1662024,7,1685,5
1662025,1,1707,2
1662025,2,1655,2
1662025,3,1747,4
1662026,1,1682,1
1662026,2,1574,2
1662027,1,102,2
1662027,2,616,2
1662027,3,1302,7
1662027,4,65,1
1662028,1,1739,2
1662029,1,1913,4
1662029,2,1784,1
1662030,1,1632,4
1662031,1,444,3
1662031,2,1701,7
1662031,3,68,1
1662031,4,1226,7
1662032,1,1613,6
1662032,2,1676,6
1662032,3,45,2
1662033,1,1483,1
1662034,1,106,8
1662035,1,1410,1
1662035,2,440,1
1662035,3,1410,5
1662035,4,1656,1
1662035,5,1667,3
1662035,6,2497,4
1662036,1,600,8
1662036,2,73,2
1662038,1,1369,6
1662038,2,703,2
1662039,1,1657,1
1662039,2,1110,3
1662039,3,424,2
1662040,1,315,1
1662040,2,1588,1
1662040,3,1765,4
1662041,1,2498,2
1662042,1,2108,2
1662042,2,2509,2
1662042,3,533,1
1662043,1,1364,5
1662043,2,1264,1
1662043,3,105,6
1662044,1,457,3
1662045,1,1774,1
1662047,1,456,2
1662047,2,439,3
1662048,1,1361,1
1662048,2,1007,1
1662048,3,1357,3
1662049,1,1455,1
1662049,2,1416,8
1662049,3,1547,1
1662049,4,1655,2
1663000,1,973,1
1663001,1,2327,2
1663002,1,1260,2
1663003,1,1478,3
1663003,2,1704,7
1664000,1,1754,3
1664001,1,1612,3
1664002,1,601,1
1664002,2,1695,3
1664003,1,83,8
1664004,1,1749,2
1664004,2,98,8
1664004,3,1508,1
1664004,4,102,5
1664004,5,2093,1
1664005,1,1691,2
1664005,2,1479,2
1664006,1,419,4
1664007,1,1532,3
1664007,2,417,1
1664007,3,149,1
1664007,4,1619,3
1664008,1,1608,3
1664008,2,2489,4
1664009,1,434,3
1664009,2,1674,1
1664010,1,1728,1
1664010,2,455,8
1664010,3,1749,2
1664011,1,1781,3
1664011,2,329,9
1664011,3,222,7
1664011,4,77,2
1664012,1,1692,1
1664012,2,1629,2
1664012,3,67,1
1664013,1,428,1
1664013,2,1444,4
1664013,3,417,3
1664013,4,700,3
1664014,1,52,3
1664014,2,1531,1
1664014,3,2505,3
1664015,1,107,3
1664016,1,359,2
1664017,1,1434,3
1664017,2,1046,2
1664018,1,491,3
1664018,2,430,3
1664018,3,1111,4
1664018,4,908,7
1664018,5,1823,2
1664018,6,91,8
1664019,1,1760,1
1665000,1,535,4
1665000,2,1693,1
1665000,3,1810,2
1665001,1,1559,2
1665001,2,608,2
1665001,3,1638,3
1665003,1,793,4
1665003,2,431,4
1665003,3,1994,1
1665004,1,1414,4
1665005,1,1279,3
1665005,2,1595,1
1665005,3,1533,1
1665005,4,1032,2
1665005,5,1219,3
1665007,1,418,7
1665009,1,2342,7
1665009,2,2504,1
1665010,1,465,1
1665010,2,1099,6
1665011,1,1922,2
1665011,2,1762,2
1665011,3,6,1
1665012,1,490,2
1665013,1,52,3
1665013,2,721,5
1665014,1,1497,3
1665015,1,55,3
1665015,2,1623,1
1665015,3,2162,1
1665015,4,1205,1
1665015,5,947,2
1665015,6,2513,5
1665016,1,1519,2
1665016,2,1971,1
1665017,1,668,1
1665018,1,241,6
1665018,2,180,2
1665018,3,1420,5
1665018,4,1362,2
1665018,5,1652,1
1665018,6,109,2
1665018,7,159,1
1665019,1,1431,7
1665019,2,652,4
1665019,3,1514,1
1665020,1,295,2
1665020,2,2494,1
1666000,1,1487,2
1666000,2,87,2
1666005,1,1726,6
1666006,1,1461,1
1666008,1,166,1
1666008,3,1328,5
1666008,4,1421,1
1666009,1,1560,1
1666009,2,2507,3
1666010,1,1573,3
1666011,1,1326,8
1666011,2,1590,2
1666011,3,941,1
1666011,4,425,6
1666012,1,1191,2
1666013,1,454,2
1666013,2,1607,2
1666013,3,2462,4
1666015,1,82,6
1666015,2,2111,1
1666015,3,1325,3
1666015,4,691,3
1666016,1,1557,2
1666016,2,1915,1
1666018,1,1386,3
1666018,2,1428,9
1666018,3,1674,1
1666019,1,1758,1
1666020,1,1599,1
1666020,2,109,2
1666020,3,1423,3
1666020,4,53,1
1666020,5,87,1
1666021,1,1704,5
1666021,2,495,6
1666021,3,1724,1
1666021,4,1693,3
1666021,5,1622,4
1666021,6,97,1
1666021,7,405,6
1666023,1,1463,2
1666023,2,156,1
1666024,1,1887,2
1666024,2,447,7
1666025,1,74,1
1666026,1,96,2
1666026,2,1632,2
1666026,3,1634,1
1667000,1,751,1
1667000,2,1493,7
1667000,3,1726,1
1667000,4,446,1
1667001,1,777,8
1667001,2,1736,1
1667001,3,58,1
1667001,4,102,2
1667002,1,57,2
1667002,2,1832,3
1667003,1,1193,2
1667003,2,729,4
1667004,1,1360,1
1667004,2,1990,3
1667004,3,99,8
1667005,1,599,1
1667005,2,79,3
1667005,3,450,4
1667005,4,60,1
1667007,1,47,3
1667007,2,2125,3
1667007,3,704,1
1667008,1,1642,1
1667009,1,946,7
1667009,2,1699,2
1667009,3,87,4
1667009,4,1582,3
1667009,5,64,1
1667009,6,80,1
1667010,1,1715,3
1667010,2,458,3
1667010,3,1615,1
1667010,4,1021,2
1667010,5,1597,9
1667010,6,1785,2
1667010,7,1656,3
1667011,1,1537,3
1667011,2,1605,3
1667011,3,614,2
1667012,1,1700,5
1667012,2,1498,3
1667012,3,104,3
1667013,1,421,1
1667014,1,1543,7
1667014,2,1905,6
1667014,3,1011,4
1667014,4,435,4
1667015,1,438,6
1667016,1,2092,2
1667016,2,437,2
1667017,1,367,1
1667018,1,1700,1
1667019,1,518,7
1667019,2,2432,2
1667019,3,419,1
1667019,4,822,4
1667020,1,427,4
1667020,2,500,4
1667021,1,55,3
1667021,2,2,1
1667021,4,1627,1
1667022,1,1610,1
1667022,2,49,1
1667022,3,1374,1
1667022,4,59,2
1667023,1,480,5
1667024,1,303,1
1667024,2,1576,10
1667024,3,1645,1
1667025,1,1564,2
1667025,2,625,2
1667025,3,1693,1
1667025,4,450,8
1668000,1,454,5
1668002,1,1647,1
1668003,1,1785,3
1668004,1,1575,4
1668004,2,458,6
1668004,3,57,8
1668005,1,28,7
1668005,3,377,3
1668005,4,1822,1
1668006,1,458,1
1668006,2,1781,3
1668006,3,1029,1
1668007,1,1798,2
1668007,2,1628,1
1668007,3,1647,1
1668008,1,1419,1
1668008,2,302,10
1668010,1,89,1
1668010,2,36,2
1668010,4,1622,2
1668011,1,1724,8
1668011,2,966,3
1668011,3,1825,2
1668011,4,155,2
1668012,1,74,2
1668012,2,1574,1
1668013,1,2103,10
1668013,2,1626,4
1668013,3,1496,6
1668015,1,9,2
1669000,1,2493,1
1669001,1,584,3
1669001,2,1656,3
1669001,3,1576,2
1669002,1,550,4
1669002,2,5,3
1669002,3,1428,1
1669002,4,1606,1
1669002,5,1646,1
1669004,1,1654,4
1669004,2,456,2
1669004,3,1636,2
1669005,1,1486,3
1669005,2,889,2
1669005,3,92,6
1669005,4,418,2
1669006,1,639,7
1669007,1,1572,4
1669009,1,602,1
1669009,2,1005,1
1669009,3,1656,4
1669009,4,1777,7
1669010,1,2494,7
1669010,2,1690,5
1669010,3,54,2
1669011,1,736,1
1669012,1,1392,1
1669013,1,430,4
1669013,2,1532,1
1669014,1,582,1
1669014,2,710,7
1669015,1,421,8
1669015,2,766,2
1669016,1,713,5
1669016,2,52,1
1669016,3,398,2
1669017,1,1762,3
1669017,2,1446,4
1669017,3,1231,1
1669018,1,1312,6
1669018,2,1440,1
1669018,3,1573,4
1669019,1,1685,2
1669019,2,2093,2
1669019,3,2514,4
1669020,1,1967,3
1669021,1,436,2
1669022,1,102,3
1669023,1,84,4
1669023,2,1717,1
1669024,1,2098,1
1669024,2,1425,8
1669025,1,894,2
1669026,1,952,1
1670000,1,1454,2
1670000,2,2488,1
1670000,3,1720,6
1670001,1,60,9
1671000,1,1581,1
1671001,1,70,3
1671001,2,373,7
1671001,3,54,3
1671002,1,1080,5
1671002,2,1256,4
1671003,1,877,1
1671003,2,460,5
1671003,3,1430,3
1671004,1,1940,1
1671005,1,2502,1
1671006,1,458,1
1671006,2,1696,1
1671006,3,1380,1
1671007,1,117,4
1671007,2,1337,3
1671007,3,1719,3
1671008,1,1606,1
1671008,2,347,6
1671008,3,1847,5
1671009,1,419,3
1671009,2,192,2
1671010,1,1025,1
1671010,2,129,2
1672000,1,1594,1
1672000,2,450,1
1672001,1,56,2
1672001,2,1156,1
1672002,1,1601,2
1672003,1,47,4
1672004,1,452,1
1672004,2,421,4
1672006,1,1616,7
1672006,2,1669,4
1672006,3,449,3
1672006,4,417,2
1672006,5,103,1
1672006,6,77,1
1672006,7,2085,3
1672007,1,1467,1
1672007,2,453,1
1672008,1,1682,8
1672008,2,11,1
1672009,1,735,1
1672009,2,2506,2
1672009,3,1394,1
1672009,4,2125,1
1672010,1,696,2
1672010,2,120,1
1672011,1,1670,2
1672011,2,2510,2
1672012,1,13,7
1673001,1,2075,5
1673001,2,473,2
1673002,1,1743,2
1673002,2,60,7
1673003,1,12,1
1673003,3,432,3
1673004,1,1613,1
1673004,2,36,3
1673005,1,25,2
1673005,2,62,3
1673006,1,79,10
1673006,2,1040,2
1673007,1,1609,1
1673007,2,1304,9
1673008,1,705,8
1673008,2,1459,1
1673008,3,1675,9
1673009,1,675,1
1673009,2,1582,5
1673010,1,77,3
1673010,2,695,10
1673010,3,1193,1
1673010,4,831,4
1673011,1,2091,3
1673011,2,442,2
1673011,3,143,3
1673011,4,1644,3
1673011,5,442,7
1673012,1,1432,2
1673013,1,1659,7
1673015,1,714,6
1673015,2,1671,2
1673017,1,65,2
1673017,2,450,1
1673017,3,460,2
1674000,1,459,1
1674000,2,641,2
1674001,1,432,2
1674002,1,1763,1
1674002,2,1691,2
1674004,1,454,4
1674004,2,1668,2
1674004,3,424,5
1674004,4,73,1
1674004,5,1597,3
1674005,1,66,3
1674007,1,103,1
1674007,2,1633,6
1674007,3,2515,2
1674007,4,2256,1
1674008,1,1637,1
1674008,2,1616,2
1674008,3,1628,5
1674008,4,1686,1
1674009,1,1393,3
1674010,1,141,4
1674010,2,515,1
1674012,1,1536,7
1674013,1,1801,1
1674013,2,1667,3
1674013,3,227,3
1674013,4,1807,2
1674014,1,77,1
1674015,1,1581,2
1674015,2,1317,5
1674016,1,1831,1
1674016,2,726,3
1674017,1,585,1
1674017,2,1088,10
1674017,3,1739,4
1674018,1,1681,6
1675000,1,97,1
1675000,2,603,1
1675001,1,593,5
1675002,1,1010,1
1675003,1,1678,6
1675004,1,1773,1
1675005,1,421,6
1675005,2,86,1
1675006,1,1805,1
1675007,1,949,2
1675007,2,1457,1
1675007,3,2095,2
1675007,4,1638,3
1675008,1,560,1
1675008,2,477,2
1675008,3,453,5
1675008,4,662,2
1675010,1,730,1
1675010,2,80,3
1675011,1,144,1
1675011,2,367,3
1675012,1,1686,1
1675012,2,110,2
1675012,3,1311,3
1675012,4,1734,1
1675013,1,1588,4
1675013,2,1356,2
1675014,1,1583,6
1675014,2,78,2
1675014,3,1689,1
1676000,1,1729,2
1676001,1,439,1
1676002,1,1432,2
1676002,2,1258,1
1676002,3,1577,2
1676003,1,1654,1
1676003,2,1354,3
1676003,3,1598,2
1676003,4,2081,1
1676004,1,1592,3
1676004,2,106,1
1676006,1,424,8
1676006,2,1767,1
1676006,3,1588,1
1676007,1,1685,7
1676007,2,1199,6
1676007,3,414,5
1676008,1,1472,3
1676010,1,487,3
1676010,2,1228,1
1676010,3,448,6
1676010,4,1756,1
1676010,5,1609,1
1676011,1,72,3
1676011,2,734,3
1676011,3,431,2
1676012,1,928,1
1676013,1,1964,5
1676016,1,1673,6
1676017,1,128,4
1676017,2,429,8
1676017,3,72,2
1676018,1,1643,1
1676019,1,78,1
1676019,2,1724,2
1676020,1,85,4
1676020,2,947,1
1676020,3,952,2
1676020,4,1777,2
1676021,1,1112,1
1676021,2,1673,4
1676021,3,1288,3
1676021,4,1423,5
1676021,5,635,5
1676021,6,1062,1
1676022,1,907,3
1676022,2,1314,6
1676023,1,63,2
1676023,2,76,7
1676023,3,593,1
1676024,1,102,2
1676024,2,246,1
1676024,3,1435,3
1676024,4,96,4
1676025,1,1677,1
1676025,2,1638,1
1676025,3,1703,1
1676025,4,2042,7
1676026,1,1580,2
1676027,1,901,3
1676027,2,1774,1
1676027,3,54,6
1676027,4,1750,2
1677000,1,1666,5
1677000,2,1671,3
1677000,3,1779,10
1677001,1,1225,6
1677001,2,1675,6
1678001,1,2023,8
1678001,2,92,9
1678002,1,2493,2
1678003,1,1063,2
1678004,1,2024,6
1678005,1,1617,2
1678006,1,99,1
1678006,2,683,9
1678006,3,436,2
1678007,1,631,2
1678007,2,1152,2
1678008,1,1599,1
1678008,2,2123,3
1678009,1,1706,1
1678009,2,1743,2
1678010,1,1636,1
1678010,2,904,4
1678010,3,2102,3
1678010,4,2002,4
1678010,5,427,4
1678010,6,1558,10
1678010,7,1627,3
1678011,1,437,2
1678012,1,101,1
1678012,2,1806,1
1678012,3,1573,8
1678012,4,1596,5
1678012,5,1932,2
1678012,6,1896,6
1678012,7,366,1
1678013,1,107,7
1678013,2,1588,3
1678013,3,1568,2
1678014,1,2460,2
1678014,2,851,3
1678014,3,1482,2
1678014,4,696,2
1678014,5,1621,1
1678014,6,427,2
1678014,7,417,1
1679000,1,68,1
1679000,2,1138,2
1679000,3,1644,2
1679001,1,468,7
1679001,2,1968,1
1679001,3,63,1
1679002,1,612,2
1679002,2,31,2
1679003,1,1500,3
1679003,2,1677,1
1679004,1,400,2
1679006,1,1598,2
1679007,1,1124,1
1679007,2,1099,2
1679007,3,138,7
1679007,4,1663,1
1679007,5,1702,1
1679008,1,1391,4
1679009,1,1278,6
1679009,2,1286,3
1679010,1,1606,1
1679010,2,77,1
1679011,1,429,3
1679011,2,435,3
1679011,3,460,2
1679012,1,2287,1
1679012,2,1524,1
1679012,3,2494,1
1679012,4,664,6
1679014,1,155,8
1679015,1,588,6
1679016,1,1701,8
1679016,2,1695,1
1679017,1,686,1
1679017,2,97,3
1679017,3,2094,3
1679017,4,413,2
1679017,5,1769,4
1679018,1,1612,1
1679019,1,1594,5
1679020,1,1414,7
1679020,2,62,6
1679021,1,1693,1
1679021,2,1533,3
1679021,3,1578,4
1679021,4,1030,1
1679022,1,1661,3
1680001,1,114,5
1680001,2,1162,3
1680001,3,76,7
1680003,1,413,1
1680003,2,436,8
1680003,3,104,1
1680004,1,79,6
1680004,2,1455,4
1680004,3,1650,1
1680005,1,77,1
1680005,2,113,7
1680005,3,1464,1
1680005,4,93,1
1680005,5,683,4
1680006,1,1428,2
1680006,2,1003,4
1680006,3,2513,1
1680007,1,1805,5
1680008,1,435,3
1680008,2,1614,5
1680009,1,96,3
1680009,2,1681,4
1680010,1,122,2
1680010,2,51,1
1680010,3,1796,2
1680010,4,1682,4
1680011,1,1590,2
1680012,1,2472,1
1680013,1,1636,9
1680013,2,1680,2
1680014,1,1628,1
1680014,2,1596,3
1680014,3,1121,1
1680015,1,451,2
1680015,2,1314,1
1680015,3,119,7
1680018,1,737,4
1680019,1,119,3
1680021,1,431,4
1680021,2,1703,2
1680021,3,1040,3
1680021,4,1373,1
1680022,1,398,1
1680022,2,1056,4
1680024,1,455,1
1680025,1,1343,2
1680026,1,1821,2
1680026,2,449,3
1680027,1,1644,7
1680028,1,2031,2
1680028,2,712,8
1680029,1,167,6
1680029,2,67,4
1680029,3,1649,8
1680029,4,1427,1
1681000,1,714,6
1681000,2,1476,3
1681000,3,620,9
1681000,4,1210,3
1681000,5,1586,2
1681000,6,82,7
1681001,1,1805,1
1681002,1,1595,2
1681003,1,2383,6
1681004,1,719,3
1681005,1,1743,2
1681005,2,443,4
1681006,1,450,1
1681007,1,422,1
1681007,2,1664,1
1681008,1,444,2
1681009,1,1597,3
1681009,2,1683,3
1681010,1,703,7
1681011,1,1745,7
1681012,1,1383,1
1681012,2,417,1
1681012,3,1647,4
1681013,1,369,2
1681013,2,1459,2
1681014,1,184,6
1681014,3,356,2
1681015,1,1496,3
1681015,2,1776,5
1681015,3,1575,3
1681016,1,102,4
1681017,1,1750,2
1681017,2,440,1
1681017,3,97,1
1681019,1,1479,3
1681020,1,2283,7
1681020,2,49,7
1681021,1,1270,8
1681022,1,460,1
1681024,1,742,1
1681024,2,1576,6
1681024,3,44,2
1681024,5,1309,2
1681025,1,1975,3
1681026,1,1736,5
1681026,2,2018,9
1681027,1,1508,3
1681028,1,606,1
1681028,2,1616,6
1681028,3,1124,4
1681029,1,2452,7
1681030,1,472,2
1681030,2,1415,1
1681030,3,662,1
1681030,4,1432,7
1681030,5,1444,1
1681031,1,146,3
1681031,2,1091,1
1681031,3,132,3
1681031,4,1451,4
1681032,1,1162,3
1681034,1,431,2
1681034,2,105,2
1681034,4,167,1
1681035,1,286,2
1681035,2,1227,2
1681036,1,423,2
1681036,2,1691,1
1681037,1,1415,6
1682000,1,1683,6
1682000,2,1415,1
1682000,3,1673,1
1682000,4,72,1
1682000,5,1651,1
1682000,6,111,3
1682000,7,1629,7
1682001,1,2098,3
1682001,2,448,4
1682001,3,456,2
1682003,1,58,4
1682003,2,1186,2
1682003,3,1733,6
1682004,1,158,2
1682004,2,1656,3
1682004,3,1462,10
1682005,1,1458,2
1682005,2,403,1
1682005,3,2,4
1682006,1,427,3
1682006,2,452,2
1682006,3,215,3
1682006,4,1698,4
1682007,1,1741,1
1682007,2,89,1
1682007,3,431,4
1682008,1,1118,5
1682009,1,1513,3
1682011,1,92,2
1682011,2,459,1
1682012,1,347,3
1682012,2,79,3
1682013,1,1615,7
1682013,2,173,1
1682013,3,53,1
1682013,4,1648,4
1682014,1,1555,3
1682014,2,1461,3
1682015,1,2492,1
1682015,2,169,5
1682016,1,1603,3
1682016,2,2448,3
1682017,1,1596,7
1682018,1,456,1
1682019,1,1490,3
1682019,2,450,1
1682019,3,1707,1
1682019,4,2070,9
1682019,5,72,3
1682019,6,1808,6
1682020,1,1601,1
1682020,2,454,3
1682020,3,1930,3
1682021,1,730,2
1682021,2,904,2
1682021,3,1610,3
1682022,1,1597,3
1682022,2,637,3
1682022,3,68,1
1682023,1,1595,8
1682024,1,1477,3
1682025,1,423,2
