Order Number,Order Date,Delivery Date,CustomerKey,StoreKey,Currency Code
1506021,2/14/2019,,1803346,54,USD
1506022,2/14/2019,2/17/2019,1451966,0,USD
1506023,2/14/2019,,1294164,65,USD
1506024,2/14/2019,,1535424,43,USD
1506025,2/14/2019,,1086276,37,GBP
1506026,2/14/2019,,1454859,44,USD
1506027,2/14/2019,,1559125,48,USD
1506028,2/14/2019,,686451,14,EUR
1506029,2/14/2019,2/16/2019,1239780,0,USD
1506030,2/14/2019,,212167,8,CAD
1506031,2/14/2019,2/20/2019,1106087,0,GBP
1506032,2/14/2019,2/17/2019,63681,0,AUD
1506033,2/14/2019,,1813998,61,USD
1506034,2/14/2019,,1194367,36,GBP
1506035,2/14/2019,,2053838,54,USD
1506036,2/14/2019,,238678,10,CAD
1506037,2/14/2019,,1997765,43,USD
1506038,2/14/2019,,807577,32,EUR
1506039,2/14/2019,,639067,15,EUR
1506040,2/14/2019,,342841,8,CAD
1506041,2/14/2019,,1504078,54,USD
1506042,2/14/2019,,317259,8,CAD
1506043,2/14/2019,2/16/2019,121813,0,AUD
1506044,2/14/2019,,299860,9,CAD
1506046,2/14/2019,2/18/2019,1405663,0,USD
1506047,2/14/2019,,1538337,45,USD
1506048,2/14/2019,,1678135,43,USD
1506049,2/14/2019,2/18/2019,1997765,0,USD
1506050,2/14/2019,,391900,10,CAD
1506051,2/14/2019,,1559760,56,USD
1506052,2/14/2019,,1771225,61,USD
1506054,2/14/2019,,2027502,56,USD
1506055,2/14/2019,,1717593,54,USD
1506056,2/14/2019,,1316622,63,USD
1506057,2/14/2019,,962529,40,GBP
1506058,2/14/2019,,1765634,59,USD
1506059,2/14/2019,2/16/2019,1324581,0,USD
1507000,2/15/2019,,1920351,59,USD
1507001,2/15/2019,,1883981,56,USD
1507002,2/15/2019,,1418976,55,USD
1507003,2/15/2019,2/20/2019,2020420,0,USD
1507004,2/15/2019,,394231,9,CAD
1507005,2/15/2019,,102466,4,AUD
1507006,2/15/2019,,1419863,48,USD
1507007,2/15/2019,,1778536,57,USD
1507008,2/15/2019,,1421626,44,USD
1507009,2/15/2019,,701625,29,EUR
1507010,2/15/2019,2/20/2019,1551066,0,USD
1507012,2/15/2019,,784572,30,EUR
1507013,2/15/2019,2/17/2019,1862990,0,USD
1507014,2/15/2019,,999176,40,GBP
1507015,2/15/2019,,1486762,54,USD
1507017,2/15/2019,,1571665,63,USD
1507018,2/15/2019,2/23/2019,847222,0,EUR
1507019,2/15/2019,,1279546,51,USD
1507020,2/15/2019,,1621832,61,USD
1507021,2/15/2019,2/19/2019,1439502,0,USD
1507022,2/15/2019,,1105288,38,GBP
1507023,2/15/2019,2/18/2019,1221358,0,USD
1507024,2/15/2019,,1719596,56,USD
1507025,2/15/2019,,1592367,55,USD
1507026,2/15/2019,,2078014,63,USD
1507027,2/15/2019,,62163,5,AUD
1507028,2/15/2019,,1301565,62,USD
1507029,2/15/2019,,306354,10,CAD
1507030,2/15/2019,2/19/2019,512276,0,EUR
1507031,2/15/2019,,1768600,54,USD
1507032,2/15/2019,,1367878,43,USD
1507033,2/15/2019,,237725,10,CAD
1507034,2/15/2019,2/19/2019,562019,0,EUR
1507035,2/15/2019,2/21/2019,1572607,0,USD
1507036,2/15/2019,,1414050,62,USD
1507037,2/15/2019,,1432419,63,USD
1507038,2/15/2019,,1384179,47,USD
1507039,2/15/2019,,2014226,45,USD
1507040,2/15/2019,,1913981,50,USD
1507042,2/15/2019,,1828240,45,USD
1507043,2/15/2019,,1058513,39,GBP
1507044,2/15/2019,2/20/2019,1527714,0,USD
1508000,2/16/2019,2/22/2019,188404,0,AUD
1508002,2/16/2019,,2034922,48,USD
1508003,2/16/2019,,1718194,49,USD
1508004,2/16/2019,,856705,33,EUR
1508005,2/16/2019,,877042,34,EUR
1508006,2/16/2019,,1972699,45,USD
1508007,2/16/2019,,1185221,36,GBP
1508008,2/16/2019,,1284953,45,USD
1508009,2/16/2019,,1758439,59,USD
1508010,2/16/2019,,1608505,62,USD
1508012,2/16/2019,,536845,20,EUR
1508013,2/16/2019,,910283,39,GBP
1508015,2/16/2019,,1299041,54,USD
1508016,2/16/2019,,1780040,43,USD
1508017,2/16/2019,,605532,12,EUR
1508018,2/16/2019,,658305,18,EUR
1508019,2/16/2019,,766410,30,EUR
1508020,2/16/2019,2/17/2019,1920128,0,USD
1508021,2/16/2019,,123353,4,AUD
1508022,2/16/2019,,1357114,59,USD
1508023,2/16/2019,2/20/2019,1756245,0,USD
1508024,2/16/2019,,995272,37,GBP
1508025,2/16/2019,,1344733,54,USD
1508026,2/16/2019,,1537074,47,USD
1508027,2/16/2019,,942807,38,GBP
1508029,2/16/2019,2/21/2019,1453451,0,USD
1508030,2/16/2019,,1217450,54,USD
1508031,2/16/2019,,1849661,54,USD
1508032,2/16/2019,,1626990,51,USD
1508033,2/16/2019,,208037,8,CAD
1508034,2/16/2019,2/22/2019,1551713,0,USD
1508035,2/16/2019,,1576676,48,USD
1508036,2/16/2019,,1113391,37,GBP
1508037,2/16/2019,,1976945,55,USD
1508038,2/16/2019,,1461077,56,USD
1508039,2/16/2019,2/20/2019,1972624,0,USD
1508040,2/16/2019,,486512,22,EUR
1508041,2/16/2019,,1196834,38,GBP
1508042,2/16/2019,,675240,16,EUR
1508043,2/16/2019,,820468,31,EUR
1508044,2/16/2019,2/19/2019,1872046,0,USD
1508045,2/16/2019,,1192260,38,GBP
1508046,2/16/2019,,1423836,51,USD
1508047,2/16/2019,,2023998,55,USD
1508048,2/16/2019,,220902,10,CAD
1508049,2/16/2019,,1928655,54,USD
1508051,2/16/2019,,1616350,51,USD
1508052,2/16/2019,,831062,31,EUR
1508053,2/16/2019,,1827746,44,USD
1508054,2/16/2019,,1361042,50,USD
1508055,2/16/2019,,1785735,55,USD
1508056,2/16/2019,,35795,5,AUD
1508057,2/16/2019,2/18/2019,1410945,0,USD
1508058,2/16/2019,,65372,4,AUD
1508059,2/16/2019,,1157063,40,GBP
1508060,2/16/2019,,331990,8,CAD
1508061,2/16/2019,,588584,27,EUR
1508062,2/16/2019,2/21/2019,594570,0,EUR
1508063,2/16/2019,,1626189,49,USD
1508064,2/16/2019,,1514093,43,USD
1508065,2/16/2019,,2057632,53,USD
1508066,2/16/2019,,1940327,56,USD
1508067,2/16/2019,,1354873,45,USD
1508068,2/16/2019,,1086645,38,GBP
1508069,2/16/2019,,489744,19,EUR
1508070,2/16/2019,,905762,38,GBP
1508072,2/16/2019,,1788837,63,USD
1508073,2/16/2019,,1783789,57,USD
1508075,2/16/2019,,1414050,44,USD
1508076,2/16/2019,,1381466,66,USD
1508078,2/16/2019,2/19/2019,1543325,0,USD
1509000,2/17/2019,,120802,5,AUD
1509001,2/17/2019,,2073692,64,USD
1509002,2/17/2019,2/19/2019,1928421,0,USD
1509003,2/17/2019,,1413086,43,USD
1509004,2/17/2019,,398708,10,CAD
1509005,2/17/2019,,883569,34,EUR
1509006,2/17/2019,,1688501,63,USD
1509007,2/17/2019,,356810,10,CAD
1509008,2/17/2019,,444034,22,EUR
1510001,2/18/2019,,1857896,54,USD
1510002,2/18/2019,,599141,20,EUR
1510003,2/18/2019,,1445061,54,USD
1510004,2/18/2019,,577141,24,EUR
1510005,2/18/2019,,2033974,57,USD
1510007,2/18/2019,,1580391,56,USD
1510009,2/18/2019,2/22/2019,1777744,0,USD
1510010,2/18/2019,,1982150,64,USD
1510011,2/18/2019,,950191,37,GBP
1510013,2/18/2019,,1012373,42,GBP
1510015,2/18/2019,2/26/2019,1372423,0,USD
1510018,2/18/2019,,1802074,49,USD
1510019,2/18/2019,,1772778,49,USD
1510020,2/18/2019,,2056831,62,USD
1510022,2/18/2019,2/21/2019,314531,0,CAD
1510023,2/18/2019,2/20/2019,1261289,0,USD
1510024,2/18/2019,,1251347,65,USD
1510025,2/18/2019,,1474264,54,USD
1510028,2/18/2019,,1932072,63,USD
1510029,2/18/2019,2/24/2019,331199,0,CAD
1510030,2/18/2019,,1822685,54,USD
1510031,2/18/2019,2/25/2019,243209,0,CAD
1510032,2/18/2019,,1330188,55,USD
1510033,2/18/2019,,1229112,59,USD
1510034,2/18/2019,,1749088,44,USD
1510035,2/18/2019,,1414666,51,USD
1510036,2/18/2019,,365200,10,CAD
1510037,2/18/2019,2/22/2019,878112,0,EUR
1510038,2/18/2019,,1094906,36,GBP
1510040,2/18/2019,,1221391,44,USD
1510041,2/18/2019,,154163,1,AUD
1511000,2/19/2019,2/22/2019,1190327,0,GBP
1511001,2/19/2019,2/22/2019,95043,0,AUD
1511002,2/19/2019,,390031,10,CAD
1511003,2/19/2019,2/22/2019,913132,0,GBP
1511004,2/19/2019,2/24/2019,376965,0,CAD
1511005,2/19/2019,2/26/2019,1933414,0,USD
1511006,2/19/2019,2/24/2019,1979129,0,USD
1511007,2/19/2019,2/23/2019,1769400,0,USD
1511008,2/19/2019,,1801975,64,USD
1511009,2/19/2019,,1178728,36,GBP
1511010,2/19/2019,2/23/2019,1288611,0,USD
1511011,2/19/2019,,685916,16,EUR
1511013,2/19/2019,,448802,21,EUR
1511015,2/19/2019,2/22/2019,1600674,0,USD
1511016,2/19/2019,,1136852,37,GBP
1511017,2/19/2019,2/23/2019,1060308,0,GBP
1511018,2/19/2019,,830087,33,EUR
1511019,2/19/2019,2/25/2019,1628631,0,USD
1511021,2/19/2019,,913924,40,GBP
1511022,2/19/2019,,1056363,42,GBP
1511024,2/19/2019,,1730966,45,USD
1511025,2/19/2019,,1240329,62,USD
1511026,2/19/2019,,1976633,55,USD
1511027,2/19/2019,,1996781,53,USD
1511028,2/19/2019,,1805961,43,USD
1511029,2/19/2019,,1519041,43,USD
1511030,2/19/2019,,983539,40,GBP
1511031,2/19/2019,2/22/2019,1908428,0,USD
1511032,2/19/2019,,1666310,55,USD
1511033,2/19/2019,2/23/2019,1993046,0,USD
1511034,2/19/2019,,1613605,50,USD
1511035,2/19/2019,,1543863,44,USD
1511036,2/19/2019,,1893487,55,USD
1511037,2/19/2019,,1308706,56,USD
1511038,2/19/2019,2/23/2019,523197,0,EUR
1511039,2/19/2019,,248406,9,CAD
1511040,2/19/2019,,957765,40,GBP
1511041,2/19/2019,,1837627,61,USD
1511042,2/19/2019,,1012052,39,GBP
1511043,2/19/2019,,559822,19,EUR
1511045,2/19/2019,,343061,8,CAD
1511047,2/19/2019,,1091961,42,GBP
1511048,2/19/2019,,1646403,64,USD
1511050,2/19/2019,,1833615,65,USD
1511051,2/19/2019,,848846,31,EUR
1511052,2/19/2019,,956441,40,GBP
1512001,2/20/2019,2/25/2019,1826392,0,USD
1512002,2/20/2019,,494009,21,EUR
1512003,2/20/2019,2/21/2019,639072,0,EUR
1512004,2/20/2019,,305226,9,CAD
1512005,2/20/2019,,1492176,49,USD
1512006,2/20/2019,,389013,9,CAD
1512007,2/20/2019,,1386585,61,USD
1512008,2/20/2019,,1563724,56,USD
1512009,2/20/2019,,1957841,66,USD
1512011,2/20/2019,,51314,5,AUD
1512012,2/20/2019,,878711,33,EUR
1512014,2/20/2019,,2015674,66,USD
1512015,2/20/2019,,1601287,55,USD
1512016,2/20/2019,,949448,40,GBP
1512017,2/20/2019,,304863,9,CAD
1512018,2/20/2019,,202290,8,CAD
1512019,2/20/2019,2/24/2019,581047,0,EUR
1512020,2/20/2019,,1263798,59,USD
1512021,2/20/2019,,1654206,59,USD
1512022,2/20/2019,,1886932,50,USD
1512023,2/20/2019,,283837,8,CAD
1512024,2/20/2019,,579994,23,EUR
1512025,2/20/2019,,1926176,54,USD
1512026,2/20/2019,,1843318,47,USD
1512027,2/20/2019,,1546746,63,USD
1512028,2/20/2019,,221326,9,CAD
1512030,2/20/2019,,1355155,53,USD
1512031,2/20/2019,2/23/2019,2033319,0,USD
1512032,2/20/2019,,787315,29,EUR
1512033,2/20/2019,2/23/2019,1344432,0,USD
1512034,2/20/2019,,1286602,65,USD
1512035,2/20/2019,,1334387,54,USD
1512036,2/20/2019,,1737466,64,USD
1512037,2/20/2019,,491084,27,EUR
1512038,2/20/2019,,935232,36,GBP
1512039,2/20/2019,2/26/2019,1442640,0,USD
1512040,2/20/2019,,2062680,54,USD
1512041,2/20/2019,2/26/2019,695433,0,EUR
1512042,2/20/2019,,1590155,47,USD
1512043,2/20/2019,,976172,39,GBP
1512044,2/20/2019,,1056761,39,GBP
1512046,2/20/2019,,566552,22,EUR
1512047,2/20/2019,,1909588,66,USD
1512048,2/20/2019,,1457226,65,USD
1512049,2/20/2019,2/24/2019,2042037,0,USD
1512050,2/20/2019,,1813898,57,USD
1512052,2/20/2019,,2012901,55,USD
1512053,2/20/2019,,2067035,63,USD
1512054,2/20/2019,,803125,33,EUR
1512055,2/20/2019,,1953978,55,USD
1512056,2/20/2019,,535791,21,EUR
1512057,2/20/2019,,862830,33,EUR
1512058,2/20/2019,,1756123,51,USD
1512059,2/20/2019,,1736623,47,USD
1512060,2/20/2019,2/26/2019,1531565,0,USD
1512061,2/20/2019,,1865702,50,USD
1512063,2/20/2019,,1884663,57,USD
1512064,2/20/2019,,1745111,48,USD
1512065,2/20/2019,,1971540,49,USD
1513001,2/21/2019,,1790883,54,USD
1513002,2/21/2019,,1632492,53,USD
1513003,2/21/2019,,1606629,55,USD
1513004,2/21/2019,,1724660,54,USD
1513005,2/21/2019,2/26/2019,116149,0,AUD
1513008,2/21/2019,,945870,42,GBP
1513009,2/21/2019,2/23/2019,1763016,0,USD
1513010,2/21/2019,,1730127,62,USD
1513012,2/21/2019,2/23/2019,1339269,0,USD
1513013,2/21/2019,,2003856,66,USD
1513014,2/21/2019,,1760136,43,USD
1513015,2/21/2019,,373683,8,CAD
1513016,2/21/2019,,874406,31,EUR
1513017,2/21/2019,,1371777,45,USD
1513018,2/21/2019,,1684677,66,USD
1513019,2/21/2019,,564024,19,EUR
1513021,2/21/2019,,1054655,42,GBP
1513022,2/21/2019,,838631,32,EUR
1513025,2/21/2019,,563205,23,EUR
1513026,2/21/2019,,1908997,53,USD
1513027,2/21/2019,2/26/2019,2028962,0,USD
1513029,2/21/2019,,1547483,43,USD
1513030,2/21/2019,,1376687,48,USD
1513032,2/21/2019,,1116156,39,GBP
1513033,2/21/2019,,1406178,64,USD
1513035,2/21/2019,,931956,36,GBP
1513036,2/21/2019,,51314,5,AUD
1513038,2/21/2019,,1467036,44,USD
1513039,2/21/2019,2/26/2019,1557761,0,USD
1513040,2/21/2019,,1928466,61,USD
1513041,2/21/2019,2/27/2019,1432907,0,USD
1513042,2/21/2019,,1401197,57,USD
1513044,2/21/2019,2/24/2019,1858660,0,USD
1513045,2/21/2019,,1754312,65,USD
1513046,2/21/2019,2/28/2019,1985886,0,USD
1513047,2/21/2019,2/23/2019,1842847,0,USD
1513048,2/21/2019,,1675644,45,USD
1513049,2/21/2019,,624165,12,EUR
1513051,2/21/2019,,69959,5,AUD
1513052,2/21/2019,,1736623,65,USD
1513053,2/21/2019,2/23/2019,1979728,0,USD
1513054,2/21/2019,,1625704,49,USD
1513055,2/21/2019,2/22/2019,2003293,0,USD
1513056,2/21/2019,,551006,24,EUR
1513058,2/21/2019,,328915,9,CAD
1513059,2/21/2019,,2003358,65,USD
1513060,2/21/2019,,1496211,54,USD
1513062,2/21/2019,,433399,27,EUR
1513063,2/21/2019,2/24/2019,1035789,0,GBP
1513064,2/21/2019,,549889,23,EUR
1513065,2/21/2019,,1465283,55,USD
1513066,2/21/2019,,1795837,62,USD
1513067,2/21/2019,,2025213,50,USD
1513068,2/21/2019,,1713950,55,USD
1513069,2/21/2019,,532701,22,EUR
1513070,2/21/2019,,1745820,45,USD
1513071,2/21/2019,,2006113,61,USD
1513072,2/21/2019,,1902908,56,USD
1513073,2/21/2019,2/24/2019,1819146,0,USD
1514000,2/22/2019,2/24/2019,1708592,0,USD
1514001,2/22/2019,,408328,19,EUR
1514002,2/22/2019,,1615839,45,USD
1514003,2/22/2019,2/26/2019,737815,0,EUR
1514004,2/22/2019,,1120599,40,GBP
1514005,2/22/2019,2/25/2019,507454,0,EUR
1514007,2/22/2019,,585500,20,EUR
1514008,2/22/2019,,176531,5,AUD
1514009,2/22/2019,2/24/2019,1202573,0,USD
1514010,2/22/2019,,1257599,50,USD
1514011,2/22/2019,,1369522,53,USD
1514012,2/22/2019,,309363,8,CAD
1514013,2/22/2019,,929286,36,GBP
1514014,2/22/2019,2/27/2019,810797,0,EUR
1514015,2/22/2019,,810167,33,EUR
1514016,2/22/2019,,536409,20,EUR
1514017,2/22/2019,2/24/2019,1552696,0,USD
1514018,2/22/2019,,2063886,65,USD
1514019,2/22/2019,,1636548,55,USD
1514021,2/22/2019,,972852,37,GBP
1514022,2/22/2019,,1870208,44,USD
1514024,2/22/2019,,139411,1,AUD
1514025,2/22/2019,,1247394,49,USD
1514026,2/22/2019,,1358765,54,USD
1514027,2/22/2019,,1032990,36,GBP
1514028,2/22/2019,,1454248,45,USD
1514029,2/22/2019,,860985,34,EUR
1514030,2/22/2019,,246888,9,CAD
1514031,2/22/2019,,362263,8,CAD
1514032,2/22/2019,,1160349,38,GBP
1514033,2/22/2019,,1021727,36,GBP
1514034,2/22/2019,2/27/2019,212807,0,CAD
1514035,2/22/2019,,1354140,66,USD
1514036,2/22/2019,,1734698,66,USD
1514037,2/22/2019,,672584,12,EUR
1514038,2/22/2019,,428640,21,EUR
1514039,2/22/2019,,1779637,43,USD
1514040,2/22/2019,2/24/2019,1756681,0,USD
1514041,2/22/2019,,2049273,55,USD
1514042,2/22/2019,2/24/2019,1195966,0,GBP
1514044,2/22/2019,,1514479,63,USD
1514045,2/22/2019,2/27/2019,1479117,0,USD
1514046,2/22/2019,,1196834,38,GBP
1514047,2/22/2019,2/26/2019,774483,0,EUR
1514048,2/22/2019,,375376,10,CAD
1514049,2/22/2019,2/27/2019,1980973,0,USD
1514050,2/22/2019,,492206,23,EUR
1514051,2/22/2019,,683751,18,EUR
1515000,2/23/2019,,883088,34,EUR
1515001,2/23/2019,,1922254,66,USD
1515002,2/23/2019,,1860085,66,USD
1515003,2/23/2019,2/27/2019,1661516,0,USD
1515004,2/23/2019,2/25/2019,1183661,0,GBP
1515005,2/23/2019,,1422175,47,USD
1515006,2/23/2019,,253813,8,CAD
1515007,2/23/2019,,1087841,42,GBP
1515008,2/23/2019,,1722337,66,USD
1515009,2/23/2019,,413461,27,EUR
1515010,2/23/2019,2/28/2019,2083496,0,USD
1515011,2/23/2019,,1140295,37,GBP
1515012,2/23/2019,,1594074,66,USD
1515013,2/23/2019,2/27/2019,1192602,0,GBP
1515014,2/23/2019,3/1/2019,1428180,0,USD
1515015,2/23/2019,,1775445,51,USD
1515016,2/23/2019,,998957,38,GBP
1515018,2/23/2019,,420053,24,EUR
1515019,2/23/2019,,432211,24,EUR
1515020,2/23/2019,,1254497,55,USD
1515022,2/23/2019,,909530,38,GBP
1515023,2/23/2019,,1344122,55,USD
1515026,2/23/2019,,1524428,44,USD
1515028,2/23/2019,,1901931,59,USD
1515029,2/23/2019,,357410,9,CAD
1515030,2/23/2019,2/25/2019,810775,0,EUR
1515031,2/23/2019,2/26/2019,1374605,0,USD
1515032,2/23/2019,2/27/2019,498323,0,EUR
1515033,2/23/2019,,794575,29,EUR
1515034,2/23/2019,,660527,14,EUR
1515035,2/23/2019,,2070319,55,USD
1515036,2/23/2019,2/26/2019,159123,0,AUD
1515037,2/23/2019,,1998377,48,USD
1515038,2/23/2019,2/26/2019,1430917,0,USD
1515039,2/23/2019,,413393,19,EUR
1515040,2/23/2019,,1019996,36,GBP
1515042,2/23/2019,,1537343,61,USD
1515044,2/23/2019,2/24/2019,390926,0,CAD
1515045,2/23/2019,,374045,10,CAD
1515046,2/23/2019,3/1/2019,1771430,0,USD
1515047,2/23/2019,,1265271,50,USD
1515048,2/23/2019,2/27/2019,1303284,0,USD
1515049,2/23/2019,,1981004,65,USD
1515050,2/23/2019,2/27/2019,336562,0,CAD
1515051,2/23/2019,,381230,8,CAD
1515052,2/23/2019,3/1/2019,1481042,0,USD
1515053,2/23/2019,,1056761,37,GBP
1515054,2/23/2019,,1423539,64,USD
1515055,2/23/2019,,1388023,49,USD
1515056,2/23/2019,,2069957,57,USD
1515057,2/23/2019,3/3/2019,1025892,0,GBP
1515059,2/23/2019,,1082460,37,GBP
1515060,2/23/2019,,1714835,44,USD
1515061,2/23/2019,,161613,1,AUD
1515062,2/23/2019,,1681427,63,USD
1515064,2/23/2019,,2073381,48,USD
1515065,2/23/2019,,1270520,54,USD
1515066,2/23/2019,2/25/2019,1227963,0,USD
1515068,2/23/2019,,1718240,51,USD
1515069,2/23/2019,,780806,29,EUR
1515072,2/23/2019,,1347880,44,USD
1515074,2/23/2019,,1455360,65,USD
1515075,2/23/2019,,285999,8,CAD
1515076,2/23/2019,,2064097,51,USD
1515077,2/23/2019,,2021365,65,USD
1515078,2/23/2019,,348440,9,CAD
1515079,2/23/2019,,1831399,53,USD
1515080,2/23/2019,2/24/2019,372525,0,CAD
1515081,2/23/2019,,1680169,45,USD
1515083,2/23/2019,,1098793,42,GBP
1516000,2/24/2019,,400848,24,EUR
1516001,2/24/2019,,271825,8,CAD
1516003,2/24/2019,,320073,9,CAD
1516004,2/24/2019,,1550479,49,USD
1516005,2/24/2019,,1100042,36,GBP
1516006,2/24/2019,2/27/2019,398056,0,CAD
1517000,2/25/2019,,590943,22,EUR
1517001,2/25/2019,2/27/2019,1651423,0,USD
1517002,2/25/2019,3/3/2019,1971983,0,USD
1517003,2/25/2019,,1977454,51,USD
1517004,2/25/2019,,1745497,45,USD
1517005,2/25/2019,,272295,8,CAD
1517006,2/25/2019,,776308,30,EUR
1517007,2/25/2019,3/2/2019,1766556,0,USD
1517008,2/25/2019,,204136,8,CAD
1517009,2/25/2019,,389346,8,CAD
1517011,2/25/2019,3/4/2019,1355082,0,USD
1517012,2/25/2019,,265483,10,CAD
1517013,2/25/2019,3/3/2019,1827897,0,USD
1517014,2/25/2019,,148716,4,AUD
1517015,2/25/2019,,277538,10,CAD
1517016,2/25/2019,,1358670,57,USD
1517017,2/25/2019,,2047942,44,USD
1517018,2/25/2019,,1539986,43,USD
1517019,2/25/2019,3/2/2019,1716821,0,USD
1517020,2/25/2019,,1193010,37,GBP
1517021,2/25/2019,,511037,27,EUR
1517023,2/25/2019,,1668237,56,USD
1517024,2/25/2019,3/3/2019,1775632,0,USD
1517025,2/25/2019,,1535357,57,USD
1517027,2/25/2019,,1990814,49,USD
1517028,2/25/2019,,1358736,56,USD
1517030,2/25/2019,,1639605,55,USD
1517031,2/25/2019,,438362,19,EUR
1517032,2/25/2019,,594800,19,EUR
1517033,2/25/2019,,1887682,54,USD
1517034,2/25/2019,,895517,33,EUR
1517035,2/25/2019,,1941219,47,USD
1518000,2/26/2019,,1534968,56,USD
1518001,2/26/2019,,21819,4,AUD
1518002,2/26/2019,3/4/2019,394929,0,CAD
1518005,2/26/2019,,301925,9,CAD
1518007,2/26/2019,,1736614,56,USD
1518008,2/26/2019,,1049894,40,GBP
1518009,2/26/2019,,1613977,48,USD
1518011,2/26/2019,,1014981,37,GBP
1518012,2/26/2019,3/2/2019,1615716,0,USD
1518013,2/26/2019,,1658532,57,USD
1518014,2/26/2019,,796439,30,EUR
1518015,2/26/2019,,1506082,57,USD
1518019,2/26/2019,,255723,8,CAD
1518021,2/26/2019,,1211703,43,USD
1518022,2/26/2019,,1814002,49,USD
1518023,2/26/2019,,1310403,53,USD
1518024,2/26/2019,,1107312,39,GBP
1518025,2/26/2019,,1781561,61,USD
1518026,2/26/2019,,1974387,43,USD
1518027,2/26/2019,,761177,29,EUR
1518028,2/26/2019,3/2/2019,189459,0,AUD
1518030,2/26/2019,,1969722,62,USD
1518031,2/26/2019,,1399159,49,USD
1518032,2/26/2019,2/28/2019,1928655,0,USD
1518033,2/26/2019,3/3/2019,421945,0,EUR
1518034,2/26/2019,3/4/2019,1618921,0,USD
1518035,2/26/2019,,1644234,55,USD
1518037,2/26/2019,,1373140,44,USD
1518038,2/26/2019,,1472334,51,USD
1518039,2/26/2019,,1686113,43,USD
1518040,2/26/2019,,998374,39,GBP
1518041,2/26/2019,,359297,8,CAD
1518042,2/26/2019,,1198808,42,GBP
1518043,2/26/2019,,1609870,61,USD
1519000,2/27/2019,,777192,29,EUR
1519002,2/27/2019,,1295793,45,USD
1519003,2/27/2019,,1996108,47,USD
1519004,2/27/2019,3/1/2019,579757,0,EUR
1519005,2/27/2019,,1579183,64,USD
1519006,2/27/2019,,346204,9,CAD
1519007,2/27/2019,,70453,5,AUD
1519009,2/27/2019,,408433,23,EUR
1519010,2/27/2019,,125873,4,AUD
1519011,2/27/2019,,1187490,40,GBP
1519012,2/27/2019,,377854,10,CAD
1519013,2/27/2019,,1197932,39,GBP
1519014,2/27/2019,,1758421,66,USD
1519015,2/27/2019,,1127638,42,GBP
1519016,2/27/2019,,547324,21,EUR
1519017,2/27/2019,2/28/2019,1871416,0,USD
1519018,2/27/2019,,410924,22,EUR
1519019,2/27/2019,,786030,29,EUR
1519021,2/27/2019,,1258056,56,USD
1519022,2/27/2019,,1972768,53,USD
1519023,2/27/2019,,1376441,57,USD
1519024,2/27/2019,,469786,22,EUR
1519025,2/27/2019,3/3/2019,322936,0,CAD
1519026,2/27/2019,,1512274,54,USD
1519027,2/27/2019,,1224732,62,USD
1519028,2/27/2019,,1914255,43,USD
1519029,2/27/2019,3/6/2019,95043,0,AUD
1519031,2/27/2019,,909339,36,GBP
1519032,2/27/2019,,1076661,39,GBP
1519033,2/27/2019,,1231909,55,USD
1519035,2/27/2019,,1748682,61,USD
1519036,2/27/2019,,706132,30,EUR
1519037,2/27/2019,,1813480,54,USD
1519038,2/27/2019,,1054649,37,GBP
1519039,2/27/2019,,571339,21,EUR
1519040,2/27/2019,,637682,15,EUR
1519041,2/27/2019,,1570784,53,USD
1519042,2/27/2019,,1909638,64,USD
1519044,2/27/2019,3/3/2019,1489075,0,USD
1519045,2/27/2019,,1330039,63,USD
1519046,2/27/2019,,504517,20,EUR
1519047,2/27/2019,,2029518,54,USD
1519049,2/27/2019,,1208615,66,USD
1520000,2/28/2019,3/5/2019,85430,0,AUD
1520001,2/28/2019,,1793371,61,USD
1520002,2/28/2019,,1114072,40,GBP
1520003,2/28/2019,3/3/2019,1461845,0,USD
1520004,2/28/2019,,870682,31,EUR
1520005,2/28/2019,,1232357,43,USD
1520006,2/28/2019,,768882,30,EUR
1520007,2/28/2019,,382178,8,CAD
1520008,2/28/2019,,1858814,55,USD
1520009,2/28/2019,3/2/2019,1904309,0,USD
1520010,2/28/2019,,245912,9,CAD
1520011,2/28/2019,,1431002,50,USD
1520012,2/28/2019,3/3/2019,1746527,0,USD
1520014,2/28/2019,,1387724,66,USD
1520015,2/28/2019,,1306378,44,USD
1520016,2/28/2019,3/2/2019,1958590,0,USD
1520017,2/28/2019,,1132400,42,GBP
1520018,2/28/2019,,1003107,39,GBP
1520019,2/28/2019,,1734698,44,USD
1520020,2/28/2019,,724534,29,EUR
1520021,2/28/2019,,1111650,38,GBP
1520022,2/28/2019,,1095528,37,GBP
1520023,2/28/2019,,1585,5,AUD
1520024,2/28/2019,3/6/2019,309363,0,CAD
1520025,2/28/2019,,1239466,47,USD
1520027,2/28/2019,3/2/2019,1960256,0,USD
1520029,2/28/2019,,1798806,59,USD
1520030,2/28/2019,3/7/2019,409173,0,EUR
1520031,2/28/2019,,1664742,55,USD
1520032,2/28/2019,3/5/2019,1219391,0,USD
1520033,2/28/2019,,2032411,66,USD
1520034,2/28/2019,3/3/2019,142837,0,AUD
1520035,2/28/2019,,1984624,55,USD
1520036,2/28/2019,,1681761,57,USD
1520037,2/28/2019,,1096123,40,GBP
1520038,2/28/2019,,356576,9,CAD
1520039,2/28/2019,3/5/2019,766472,0,EUR
